,Title,Company,Pack,Link,Discounted Price,Orignal Price
2775,Ultragesic,Hirani's Pharma,Pack Size: 1 x10's,https://dawaai.pk/medicine/ultragesic-1-39055.html,143,159
2776,Uropin,Allmeo,Pack Size: 30's,https://dawaai.pk/medicine/uropin-44876.html,231,256
2777,Ulcez,Epla,Pack Size: 2 x 7's,https://dawaai.pk/medicine/-46855.html,130,145
2778,Ulsanic,Highnoon,Pack Size: 120 ml,https://dawaai.pk/medicine/ulsanic-1-gm-5-ml-suspension-120-ml-bottle-47598.html,310,344
2779,Ultima,Macter,Pack Size: 2 x 5's,https://dawaai.pk/medicine/ultima-500-mg-tablets-2-x-5s-pack-48087.html,266,295
2780,Ulsanic,Highnoon,Pack Size: 2 x 10's,https://dawaai.pk/medicine/ulsanic-500-mg-tablets-2-x-10s-pack-48204.html,54,60
2781,Ucibon,Hinucon,Pack Size: 3 x 7's,https://dawaai.pk/medicine/ucibon-20-mg-capsules-3-x-7s-pack-48221.html,390,433
2782,Unifyline,Platinum,Pack Size: 2 x 10's,https://dawaai.pk/medicine/unifyline-400-mg-tablet-2-x-10s-pack-48262.html,259,288
2783,Urso,AGP,Pack Size: 120 ml,https://dawaai.pk/medicine/urso-suspension-120-ml-bottle-49236.html,"1,260","1,400"
2784,Ulsanic,Highnoon,Pack Size: 60ml,https://dawaai.pk/medicine/ulsanic-1gm-535.html,131,145
2785,Unitrexate,Al Habib,Pack Size: 100s,https://dawaai.pk/medicine/unitrexate-25-mg--544.html,86,95
2786,Unifyline,Platinum,Pack Size: 1 x 10's,https://dawaai.pk/medicine/unifyline-400mg-1316.html,200,223
2787,Unigesic,U nison,Pack Size: 100,https://dawaai.pk/medicine/unigesic-12007.html,11,13
2788,Ulora,Helix Pharma,Pack Size: 1x20's,https://dawaai.pk/medicine/ulora-13430.html,297,330
2789,Ulora,Helix Pharma,Pack Size: 1x20's,https://dawaai.pk/medicine/ulora-1-13431.html,527,585
2790,Uriguard,Atco,Pack Size: 20,https://dawaai.pk/medicine/uriguard-1-13435.html,422,469
2791,Uropyrine,Allmed Labs,Pack Size: 30,https://dawaai.pk/medicine/uropyrine-13568.html,180,200
2792,Uricon,Shaigan,Pack Size: 30,https://dawaai.pk/medicine/uricon-1-13617.html,230,255
2793,Urospaz,Hansel,Pack Size: 3,https://dawaai.pk/medicine/urospaz-13619.html,195,217
2794,Vibramycin Tablet,Pfizer,Pack Size: 5x6's,https://dawaai.pk/medicine/Vibramycintab-Tablet100-230.html,52,58
2795,Vidaylin-L,Abbott Laboratories,Pack Size: 120ml,https://dawaai.pk/medicine/vidaylin-l-259.html,205,228
2796,Voltral,Novartis,Pack Size: 3x10's,https://dawaai.pk/medicine/voltral-sr-279.html,208,231
2797,Velosef 250mg,GlaxoSmithKline,Pack Size: 12,https://dawaai.pk/medicine/velosef-250mg-300.html,115,127
2798,Velosef 500mg,GlaxoSmithKline,Pack Size: 12s,https://dawaai.pk/medicine/velosef-500mg-301.html,225,250
2799,Viglip-M 50/850mg,Atco,Pack Size: 14,https://dawaai.pk/medicine/viglip-m-50850mg-565.html,248,275
2800,Valtec,Tabroos,Pack Size: 2x14's,https://dawaai.pk/medicine/valtec-80mg-567.html,228,253
2801,Vastarel MR,Servier,Pack Size: 20,https://dawaai.pk/medicine/Vastarel-Tablet20-596.html,514,571
2802,Vigamox 5ml,Alcon Pharma,Pack Size: 5ml,https://dawaai.pk/medicine/vigamox-5ml-921.html,495,550
2803,Visol Gel,Atco,Pack Size: 10gm,https://dawaai.pk/medicine/visol-gel-1081.html,198,220
2804,Vaptor,Searle,Pack Size: 1x10's,https://dawaai.pk/medicine/vaptor-10mg-1546.html,285,316
2805,Vildomet,High-Q,Pack Size: 2x7's,https://dawaai.pk/medicine/vildomet-50mg1000mg-1721.html,243,270
2806,Vedicar 6.25mg,Barrett,Pack Size: 1,https://dawaai.pk/medicine/vedicar-625mg-1730.html,194,215
2807,Vaptor,Searle,Pack Size: 1x10's,https://dawaai.pk/medicine/vaptor-5mg-1847.html,171,190
2808,Vita Zinc,The Vitamin Company,Pack Size: 1 x 20's,https://dawaai.pk/medicine/the-vitmain-company-vita-zinc-2360.html,675,750
2809,VC-Cal,Himont,Pack Size: 1x10's Sachet,https://dawaai.pk/medicine/vc-cal-powder-sachets-4997.html,248,275
2810,Venofer,OBS,Pack Size: 5 Ampx5ml,https://dawaai.pk/medicine/inj-venofer-iron-sucrose-100mg5ml-6605.html,533,593
2811,Velosef 125mg/5ml 90ml Suspension,GlaxoSmithKline,Pack Size: 90ml,https://dawaai.pk/medicine/velocef-cephradine-125-mg5ml-90-ml-suspension-7981.html,325,361
2812,Vendep,Genetics Pharmaceuticals,Pack Size: 2x10's,https://dawaai.pk/medicine/vendep-375mg-tab-7984.html,466,518
2813,Ventek,Searle,Pack Size: 2x7's,https://dawaai.pk/medicine/ventek-10mg-tab-7987.html,203,226
2814,Venticort,Macter,Pack Size: 3x10's,https://dawaai.pk/medicine/venticort-200-rotacaps-7988.html,127,141
2815,Vetrawin,Amarant,Pack Size: 1x10's,https://dawaai.pk/medicine/vetrawin-500mg-tab-7997.html,694,771
2816,Voltral,Novartis,Pack Size: 1x10's,https://dawaai.pk/medicine/voltral-25-mg-suppositories-8014.html,48,53
2817,Voltral,Novartis,Pack Size: 3x10's,https://dawaai.pk/medicine/voltral-25mg-tab-8015.html,32,36
2818,valvozid,Pacific Pharma,Pack Size: 10s,https://dawaai.pk/medicine/valvozid-10720.html,144,160
2819,V Pride,Scilife,Pack Size: 2 x 10s,https://dawaai.pk/medicine/v-pride-2-11265.html,68,75
2820,Viglip,Atco,Pack Size: 28,https://dawaai.pk/medicine/viglip-11578.html,495,550
2821,Vildos,High-Q,Pack Size: 2x14's,https://dawaai.pk/medicine/vildos-11579.html,302,336
2822,Vilo,Macter,Pack Size: 28,https://dawaai.pk/medicine/vilo-11580.html,"1,901","2,112"
2823,Vexnil,Stand Pharm,Pack Size: 10s,https://dawaai.pk/medicine/vexnil-12100.html,120,133
2824,Vexnil,Stand Pharm,Pack Size: 5 Ampx2ml,https://dawaai.pk/medicine/vexnil-1-12101.html,42,47
2825,Vexnil Sr,Stand Pharm,Pack Size: 10s,https://dawaai.pk/medicine/vexnil-2-12102.html,211,234
2826,Vimpex,MAQ,Pack Size: 10,https://dawaai.pk/medicine/vimpex-12495.html,504,560
2827,Vagibact,Nabi Qasim,Pack Size: 40gm,https://dawaai.pk/medicine/vagibact-12766.html,447,496
2828,Valid,Scilife,Pack Size: 14,https://dawaai.pk/medicine/valid-13174.html,296,329
2829,Valstar,CCL,Pack Size: 2 x 14's,https://dawaai.pk/medicine/valstar-13177.html,163,181
2830,Valtan,L A Kurative,Pack Size: 14,https://dawaai.pk/medicine/valtan-13179.html,351,390
2831,Valtan,L A Kurative,Pack Size: 14,https://dawaai.pk/medicine/valtan-1-13180.html,252,280
2832,Valtec,Tabroos,Pack Size: 2x14's,https://dawaai.pk/medicine/valtec-3-13184.html,145,161
2833,Valam,CCL,Pack Size: 2x7's,https://dawaai.pk/medicine/valam-13217.html,292,325
2834,Valam,CCL,Pack Size: 2x7's,https://dawaai.pk/medicine/valam-1-13218.html,249,277
2835,Valam,CCL,Pack Size: 2x7's,https://dawaai.pk/medicine/valam-2-13219.html,185,205
2836,Valmo,Pharmatec,Pack Size: 14,https://dawaai.pk/medicine/valmo-13221.html,713,792
2837,Valmo,Pharmatec,Pack Size: 14,https://dawaai.pk/medicine/valmo-1-13222.html,608,675
2838,Valmo,Pharmatec,Pack Size: 1 x 14's,https://dawaai.pk/medicine/valmo-2-13223.html,354,394
2839,Valsar-M,Helix Pharma,Pack Size: 2x7's,https://dawaai.pk/medicine/valsar-13224.html,252,280
2840,Valsar-M,Helix Pharma,Pack Size: 2x7's,https://dawaai.pk/medicine/valsar-1-13225.html,208,231
2841,Valsar-M,Helix Pharma,Pack Size: 2x7's,https://dawaai.pk/medicine/valsar-2-13226.html,151,168
2842,Valtan M,L A Kurative,Pack Size: 14,https://dawaai.pk/medicine/valtan-m-13227.html,414,460
2843,Valtan M,L A Kurative,Pack Size: 14,https://dawaai.pk/medicine/valtan-m-1-13228.html,396,440
2844,Wintogeno,Martin Dow,Pack Size: 50gm,https://dawaai.pk/medicine/wintogeno--868.html,180,200
2845,Wilgesic 450mg/ 35mg,Wilson's,Pack Size: 10x10's,https://dawaai.pk/medicine/wilgesic-984.html,47,53
2846,Wilgesic Forte Tab 650mg/ 50mg,Wilson's,Pack Size: 100's,https://dawaai.pk/medicine/wilgesic-forte-tablet-8030.html,82,91
2847,WIZEN 1 mg,Werick,Pack Size: 50s,https://dawaai.pk/medicine/wizen-1mg-risperidone-tablet-8034.html,124,137
2848,WIZEN 2 mg,Werick,Pack Size: 50,https://dawaai.pk/medicine/wizen-2-mg-risperidone-tablet-8035.html,243,270
2849,WIZEN 3MG TAB,Werick,Pack Size: 10's,https://dawaai.pk/medicine/wizen-3mg-tab-8036.html,360,400
2850,Winurina,Sami,Pack Size: 10,https://dawaai.pk/medicine/winurina-1-12470.html,135,150
2851,Winzith,SiTech,Pack Size: 6,https://dawaai.pk/medicine/winzith-14552.html,162,180
2852,Winzith,SiTech,Pack Size: 6,https://dawaai.pk/medicine/winzith-1-14553.html,243,270
2853,Werisol,Werick,Pack Size: 20 sachet,https://dawaai.pk/medicine/werisol-23842.html,12,14
2854,Waybac,Wood Wards,Pack Size: 5's,https://dawaai.pk/medicine/waybac-25767.html,226,252
2855,Waybac,Wood Wards,Pack Size: 5's,https://dawaai.pk/medicine/waybac-1-25768.html,404,449
2856,Waybac,Wood Wards,Pack Size: 30ml,https://dawaai.pk/medicine/waybac-2-25769.html,257,285
2857,Waybac Ds,Wood Wards,Pack Size: 30ml,https://dawaai.pk/medicine/waybac-3-25770.html,275,305
2858,Wintax,Barrett,Pack Size: 1 Vial,https://dawaai.pk/medicine/wintax-1-26405.html,242,269
2859,Wintax,Barrett,Pack Size: 1 Vial,https://dawaai.pk/medicine/wintax-3-26407.html,180,200
2860,Wizen Tablet Flash 4mg,Werick,Pack Size: 10,https://dawaai.pk/medicine/wizen-4mg-37383.html,351,390
2861,Warfin Tab 5mg,Shaigan,Pack Size: 10 x 10's,https://dawaai.pk/medicine/warfin-tab-5mg-38152.html,115,128
2862,Werimox Suspension 90ml,Werick,Pack Size: 1,https://dawaai.pk/medicine/werimox-suspension-90ml-38298.html,92,102
2863,Werimox,Werick,Pack Size: 2 x 10's,https://dawaai.pk/medicine/werimox-38332.html,56,62
2864,Werimox,Werick,Pack Size: 2 x 10's,https://dawaai.pk/medicine/werimox-1-38333.html,135,150
2865,Wizen,Werick,Pack Size: 1x6's,https://dawaai.pk/medicine/wizen-40995.html,257,286
2866,WEL-Dilate,Valor,Pack Size: 1x14's,https://dawaai.pk/medicine/wel-dilate-43028.html,279,310
2867,Whizix,Martin Dow,Pack Size: 14's,https://dawaai.pk/medicine/whizix-43030.html,126,140
2868,Whizix,Martin Dow Marker,Pack Size: 14's,https://dawaai.pk/medicine/whizix-2-43032.html,204,227
2869,Winstor,Sanofi,Pack Size: 1x10's,https://dawaai.pk/medicine/winstor-45025.html,166,184
2870,Winstor,Sanofi,Pack Size: 1x10's,https://dawaai.pk/medicine/winstor-1-45026.html,298,331
2871,Winstor,Sanofi,Pack Size: 1x10's,https://dawaai.pk/medicine/winstor-2-45027.html,557,619
2872,Werdex,Werick,Pack Size: 3x 10's,https://dawaai.pk/medicine/werdex-60-mg-capsule-3-x-10s-pack-50329.html,195,217
2873,Winurina,Sami,Pack Size: 10,https://dawaai.pk/medicine/winurina-12469.html,50,50
2874,Wintax,Barrett,Pack Size: 1 Vial,https://dawaai.pk/medicine/wintax-2-26406.html,90,90
2875,Werimox Suspension 90ml,Werick,Pack Size: 1,https://dawaai.pk/medicine/werimox-suspension-90ml-1-38299.html,68,68
2876,Wellman Original,Vitabiotics,Pack Size: 30,https://dawaai.pk/medicine/wellman-1511.html,"1,080","1,200"
2877,Welona Drops,Better Health Company,Pack Size: 1,https://dawaai.pk/medicine/welona-drops-1822.html,333,370
2878,Wellcodox 100 mg,GlaxoSmithKline,Pack Size: 60,https://dawaai.pk/medicine/wellcodox-doxycycline-100mg-capsule-8027.html,34,38
2879,Wiproate,Wns Field,Pack Size: 10x10's,https://dawaai.pk/medicine/wiproate-12318.html,29,32
2880,Wiproate,Wns Field,Pack Size: 10x10's,https://dawaai.pk/medicine/wiproate-1-12319.html,38,42
2881,Winotrim forte,Jinnah Pharma,Pack Size: 10x10's,https://dawaai.pk/medicine/winotrim-forte-15708.html,16,18
2882,Wrzol,Ocu Care,Pack Size: 5ml,https://dawaai.pk/medicine/wrzol-1-16457.html,105,117
2883,Winotrim forte,Jinnah Pharma,Pack Size: 10 x 10's,https://dawaai.pk/medicine/winotrim-forte-1-16708.html,16,18
2884,Winkem,Pakheim,Pack Size: 10,https://dawaai.pk/medicine/winkem-2-17042.html,171,190
2885,Winkem,Pakheim,Pack Size: 10,https://dawaai.pk/medicine/winkem-3-17043.html,333,370
2886,Wincid,Orta,Pack Size: 1x14's,https://dawaai.pk/medicine/wincid-19263.html,178,198
2887,Wezol,Webros,Pack Size: 14s,https://dawaai.pk/medicine/wezol-19871.html,185,206
2888,Warth,Saydon,Pack Size: 1's,https://dawaai.pk/medicine/warth-20632.html,450,500
2889,Wormdox,Mediceena,Pack Size: 300's,https://dawaai.pk/medicine/wormdox-1-20635.html,581,645
2890,Wormizole,Epla,Pack Size: 10x6s,https://dawaai.pk/medicine/wormizole-2-20639.html,11,12
2891,Waclor,Wahab Sons,Pack Size: 60ml,https://dawaai.pk/medicine/waclor-1-24808.html,128,142
2892,Waclor,Wahab Sons,Pack Size: 60ml,https://dawaai.pk/medicine/waclor-2-24809.html,225,250
2893,wislor,Wise Pharma,Pack Size: 12's,https://dawaai.pk/medicine/wislor-24810.html,210,233
2894,Xatral SR,Sanofi,Pack Size: 28,https://dawaai.pk/medicine/XatralSRtab-Tablet5-203.html,694,771
2895,X-plended,Pharm Evo,Pack Size: 1x10's,https://dawaai.pk/medicine/x-plended-291.html,508,564
2896,X-plended,Pharm Evo,Pack Size: 1x10's,https://dawaai.pk/medicine/x-plended-20mg-431.html,333,370
2897,X-plended,Pharm Evo,Pack Size: 1x10's,https://dawaai.pk/medicine/x-plended-20mg-432.html,198,220
2898,Xatral LP 10 mg,Sanofi,Pack Size: 1x30s,https://dawaai.pk/medicine/XatralSRtab-Tablet5-485.html,473,525
2899,Xepat Opthalmic Solution,Sante,Pack Size: 5ml,https://dawaai.pk/medicine/xepat-opthalmic-solution-847.html,357,397
2900,Xepat Forte Eye Drop,Sante,Pack Size: 1,https://dawaai.pk/medicine/xepat-forte-eye-drop-1265.html,521,579
2901,Xalacom,Pfizer,Pack Size: 2.5ml,https://dawaai.pk/medicine/xalacom-eye-drop-1271.html,"1,549","1,721"
2902,Xefecta,Hilton,Pack Size: 1x5's,https://dawaai.pk/medicine/xefecta-400mg-1484.html,432,480
2903,Xarelto 10mg,Bayer,Pack Size: 1x5's,https://dawaai.pk/medicine/xarelto-10mg-1-1818.html,"1,373","1,525"
2904,Xaroban,Searle,Pack Size: 1x10's,https://dawaai.pk/medicine/xaroban-10mg-2-1885.html,337,374
2905,Xarelto 20mg,Bayer,Pack Size: 1x14's,https://dawaai.pk/medicine/xarelto-20mg-1889.html,"3,843","4,270"
2906,Xarelto 15mg,Bayer,Pack Size: 1x14's,https://dawaai.pk/medicine/xarelto-15mg-1890.html,"3,843","4,270"
2907,Xavor 50mg,Ferozsons,Pack Size: 1x10's,https://dawaai.pk/medicine/xavor-50mg-tab-8072.html,241,268
2908,XAVOR DIU FORTE TAB,Ferozsons,Pack Size: 1x10's,https://dawaai.pk/medicine/xavor-diu-forte-tab-8074.html,308,342
2909,Xcept 10mg,Pharm Evo,Pack Size: 1x10's,https://dawaai.pk/medicine/xcept-tablet-10mg-8075.html,396,440
2910,Xcept,Pharm Evo,Pack Size: 2x7's,https://dawaai.pk/medicine/xcept-tablet-15mg-8076.html,338,375
2911,Xovat 10 mg,Aspin Pharma,Pack Size: 10,https://dawaai.pk/medicine/xovat-rosuvastatin-20-mg-tablet-8083.html,261,290
2912,X-BONE 0.5 mcg,Wilshire,Pack Size: 3x10's,https://dawaai.pk/medicine/x-bone-05-mcg-tab-30s-9936.html,180,200
2913,Xostat,Nabi Qasim,Pack Size: 20,https://dawaai.pk/medicine/xostat-13436.html,259,288
2914,Xostat,Nabi Qasim,Pack Size: 20,https://dawaai.pk/medicine/xostat-1-13437.html,497,552
2915,Xidim,Brookes,Pack Size: 1 Vial,https://dawaai.pk/medicine/xidim-26742.html,297,330
2916,Xidim,Brookes,Pack Size: 1 Vial,https://dawaai.pk/medicine/xidim-1-26743.html,162,180
2917,Xib,S.J. & G. Fazul Ellahie,Pack Size: 120ml,https://dawaai.pk/medicine/xib-34019.html,152,169
2918,Xib,S.J. & G. Fazul Ellahie,Pack Size: 30's,https://dawaai.pk/medicine/xib-2-34021.html,218,242
2919,Xib,S.J. & G. Fazul Ellahie,Pack Size: 30's,https://dawaai.pk/medicine/xib-3-34022.html,320,356
2920,Xib,S.J. & G. Fazul Ellahie,Pack Size: 30's,https://dawaai.pk/medicine/xib-4-34023.html,397,441
2921,Xiben,Pacific Pharma,Pack Size: 30's,https://dawaai.pk/medicine/xiben-1-35465.html,234,260
2922,Xika Rapid,Hilton,Pack Size: 1x10's,https://dawaai.pk/medicine/xika-rapid-35575.html,263,292
2923,Xoni-Fast,Macter,Pack Size: 1x10's,https://dawaai.pk/medicine/xoni-fast-35576.html,208,231
2924,Xobix,Hilton,Pack Size: 1x10's,https://dawaai.pk/medicine/xobix-35734.html,246,273
2925,Xobix,Hilton,Pack Size: 1x10's,https://dawaai.pk/medicine/xobix-1-35735.html,142,158
2926,Xirop,Semos,Pack Size: 20's,https://dawaai.pk/medicine/xirop-36157.html,177,197
2927,XYSTER,Wilshire,Pack Size: 30,https://dawaai.pk/medicine/xyster-500-mcg-36518.html,75,84
2928,Xovat,Aspin Pharma,Pack Size: 10's,https://dawaai.pk/medicine/xovat-5mg-36795.html,162,180
2929,Xovat 20mg,Aspin Pharma,Pack Size: 10's,https://dawaai.pk/medicine/xovat-20mg-37165.html,441,490
2930,Xcept 20mg,Pharm Evo,Pack Size: 2x7's,https://dawaai.pk/medicine/xcept-20mg-37425.html,401,445
2931,X-Gen,Genix,Pack Size: 5ml,https://dawaai.pk/medicine/x-gen-05-37461.html,315,350
2932,Xiga 5mg,CCL,Pack Size: 2x7's,https://dawaai.pk/medicine/xiga-5mg-37480.html,159,177
2933,Xifaxa,Brookes,Pack Size: 1x10's,https://dawaai.pk/medicine/xifaxa-550mg-37501.html,666,740
2934,Xilica,Pharm Evo,Pack Size: 14,https://dawaai.pk/medicine/xilica-75mg-37542.html,158,175
2935,Xeflox,Helix Pharma,Pack Size: 1x10's,https://dawaai.pk/medicine/xeflox-250mg-tablets-37756.html,180,200
2936,Xyquil DR,Sami,Pack Size: 30's,https://dawaai.pk/medicine/xyquil-dr-tablets-37996.html,66,73
2937,Xeflox,Helix Pharma,Pack Size: 1x10's,https://dawaai.pk/medicine/xeflox-38099.html,288,320
2938,Xemox Eye Drop 5ml,Kobec,Pack Size: 5ml,https://dawaai.pk/medicine/xemox-eye-drop-5ml-38145.html,231,257
2939,Xiga 10mg,CCL,Pack Size: 2x7's,https://dawaai.pk/medicine/xiga-10mg-38300.html,236,262
2940,Xavor-DIU,Ferozsons,Pack Size: 1x10's,https://dawaai.pk/medicine/xavor-diu-38433.html,247,275
2941,X-Bone 1 mcg,Wilshire,Pack Size: 3 x 10's,https://dawaai.pk/medicine/x-bone-1-mcg-38462.html,228,253
2942,Xyster,Wilshire,Pack Size: 1mlx10 Amp,https://dawaai.pk/medicine/xyster-1-41094.html,45,50
2943,Xenecor,ICI Pakistan Limited,Pack Size: 10s,https://dawaai.pk/medicine/xenecor-43226.html,158,175
2944,Yorker,Sami,Pack Size: 1 Vial,https://dawaai.pk/medicine/yorker-26417.html,176,195
2945,Yorker,Sami,Pack Size: 1 Vial,https://dawaai.pk/medicine/yorker-2-26419.html,134,148
2946,Yorker,Sami,Pack Size: 1 Vial,https://dawaai.pk/medicine/yorker-1-26418.html,98,98
2947,YMS Disposable Syringe 10cc-21Gx1,YMS,Pack Size: 1,https://dawaai.pk/medicine/yms-disposable-syringe-20cc-21g-x-1-14-37963.html,30,30
2948,Yaz,Bayer,Pack Size: 1x28's,https://dawaai.pk/medicine/yaz-1-10653.html,867,964
2949,Yutopar,Highnoon,Pack Size: 10 Ampx5ml,https://dawaai.pk/medicine/yutopar-1-12899.html,180,200
2950,Yutopar,Highnoon,Pack Size: 2x10's,https://dawaai.pk/medicine/yutopar-2-12900.html,300,333
2951,Y-Fix,Adamjee Pharmaceuticals,Pack Size: 1x5's,https://dawaai.pk/medicine/y-fix-25804.html,127,141
2952,Y-Fix,Adamjee Pharmaceuticals,Pack Size: 30ml,https://dawaai.pk/medicine/y-fix-2-25806.html,101,112
2953,Yanil,Hizat,Pack Size: 60ml,https://dawaai.pk/medicine/yanil-24524.html,25,25
2954,Y-Fix,Adamjee Pharmaceuticals,Pack Size: 30ml,https://dawaai.pk/medicine/y-fix-1-25805.html,71,71
2955,Yarnil,Medisure,Pack Size: 2x10's,https://dawaai.pk/medicine/yarnil-34830.html,30,30
2956,Yellow Fever Vaccine,Hospital services & Sales,Pack Size: 1 vial,https://dawaai.pk/medicine/yellow-fever-vaccine-36508.html,0,0
2957,Zestril,ICI Pakistan Limited,Pack Size: 1x14's,https://dawaai.pk/medicine/Zestril-Tablet5-54.html,182,202
2958,Zestril,ICI Pakistan Limited,Pack Size: 1x14's,https://dawaai.pk/medicine/Zestril-Tablet10-55.html,350,388
2959,Zestril,ICI Pakistan Limited,Pack Size: 1x14's,https://dawaai.pk/medicine/Zestril-Tablet20-56.html,673,748
2960,Zofran 8mg,GlaxoSmithKline,Pack Size: 1,https://dawaai.pk/medicine/Zofrantab-Tablet8-128.html,585,650
2961,Zeegap,Hilton,Pack Size: 1x14's,https://dawaai.pk/medicine/Zeegapcap-Capsule50-176.html,338,376
2962,Zeegap,Hilton,Pack Size: 1x14's,https://dawaai.pk/medicine/Zeegapcap-Capsule75-177.html,433,481
2963,Zeegap,Hilton,Pack Size: 1x14's,https://dawaai.pk/medicine/Zeegapcap-Capsule150-178.html,562,624
2964,Zopent,Hilton,Pack Size: 2x10's,https://dawaai.pk/medicine/zopent-40mg-590.html,338,375
2965,Zopent,Hilton,Pack Size: 2x7's,https://dawaai.pk/medicine/zopent-40mg-591.html,144,160
2966,Zocor,OBS,Pack Size: 1x10's,https://dawaai.pk/medicine/zocor-10mg-594.html,582,646
2967,Zeegap,Hilton,Pack Size: 1x14's,https://dawaai.pk/medicine/Zeegapcap-Capsule50-1133.html,302,336
2968,Zeegap,Hilton,Pack Size: 1x14's,https://dawaai.pk/medicine/Zeegapcap-Capsule150-1151.html,489,543
2969,Zylexx SR 75mg,A'raf,Pack Size: 10's x 2,https://dawaai.pk/medicine/zylexx-75mg-1369.html,143,159
2970,Zetro,Getz Pharma,Pack Size: 15 ml,https://dawaai.pk/medicine/zetro-suspension-1416.html,243,270
2971,Zafon,Getz Pharma,Pack Size: 1 x 10's,https://dawaai.pk/medicine/zafon-fast8mg-1543.html,207,230
2972,Zentro,Bosch,Pack Size: 14,https://dawaai.pk/medicine/zentro-20mg-1727.html,204,227
2973,Zatofen,Novartis,Pack Size: 60ml,https://dawaai.pk/medicine/zatofen-ketotifine-02-mg-ml-60-ml-syrup-8097.html,138,153
2974,Zyprexa,Eli Lilly,Pack Size: 4x7's,https://dawaai.pk/medicine/zyprexa-olanzapine-10-mg-tablet-8134.html,"4,656","5,173"
2975,ZOLREST 600.MG TAB,Bosch,Pack Size: 12,https://dawaai.pk/medicine/zolrest-600mg-tab-12s-9970.html,540,600
2976,Zeenaryl,High-Q,Pack Size: 2x10's,https://dawaai.pk/medicine/zeenaryl-11267.html,72,80
2977,Zeenaryl,High-Q,Pack Size: 2x10's,https://dawaai.pk/medicine/zeenaryl-1-11268.html,108,120
2978,Zeenaryl,High-Q,Pack Size: 2x10's,https://dawaai.pk/medicine/zeenaryl-2-11269.html,114,127
2979,Zeenaryl,High-Q,Pack Size: 2x10's,https://dawaai.pk/medicine/zeenaryl-3-11270.html,162,180
2980,Zolid,Getz Pharma,Pack Size: 2 x 7's,https://dawaai.pk/medicine/zolid-11443.html,187,208
2981,Zolid,Getz Pharma,Pack Size: 2 x 7's,https://dawaai.pk/medicine/zolid-1-11444.html,270,300
2982,Zolid,Getz Pharma,Pack Size: 2 x 7's,https://dawaai.pk/medicine/zolid-2-11445.html,270,300
2983,Zoliget,Getz Pharma,Pack Size: 2 x 7's,https://dawaai.pk/medicine/zoliget-11473.html,142,158
2984,Zoliget,Getz Pharma,Pack Size: 2 x 7's,https://dawaai.pk/medicine/zoliget-1-11474.html,198,221
2985,Zoliget,Getz Pharma,Pack Size: 2 x 7's,https://dawaai.pk/medicine/zoliget-2-11475.html,239,265
2986,Zolid plus,Getz Pharma,Pack Size: 4 x 7's,https://dawaai.pk/medicine/zolid-plus-11501.html,88,98
2987,Zolid plus,Getz Pharma,Pack Size: 2 x 7's,https://dawaai.pk/medicine/zolid-plus-1-11502.html,95,105
2988,Zultra,Wilshire,Pack Size: 2 x10s,https://dawaai.pk/medicine/zultra-1-12104.html,138,154
2989,Zitrigine,A'raf,Pack Size: 3x10's,https://dawaai.pk/medicine/zitrigine-12538.html,221,245
2990,Zopir,Glitz,Pack Size: 6X10,https://dawaai.pk/medicine/zopir-1-12747.html,180,200
2991,Zepose,Wilshire,Pack Size: 10,https://dawaai.pk/medicine/zepose-2-13328.html,297,330
2992,Zepose Plus,Wilshire,Pack Size: 10,https://dawaai.pk/medicine/zepose-plus-13336.html,189,210
